id,author,year,title,journal,vol,pg,url,pdf,created_at,updated_at,doi,user_id
543,McHale,1998,Soil warming in a northern hardwood forest: trace gas fluxes and leaf litter decomposition,Canadian Journal of Forest Research,28,1365–1372,http://www.nrcresearchpress.com/doi/abs/10.1139/x98-118,http://www.nrcresearchpress.com/doi/pdf/10.1139/x98-118,2012-06-07 21:44:41,2012-06-07 21:44:41,10.1139/x98-118,15
567,Adams,1987,Photoinhibition of the CAM Succulent Opuntia basilaris Growing in Death Valley: Evidence from 77K Fluorescence and Quantum Yield,Oecologia,71,221–228,http://www.jstor.org/stable/4218148,http://www.jstor.org/stable/pdfplus/4218148.pdf?acceptTC=true,2012-06-28 16:55:24,2012-06-28 16:55:24,"",61
611,Miguez,2012,"Modeling spatial and dynamic variation in growth, yield and yield stability of the bioenergy crops Miscanthus— giganteus and Panicum virgatum across the conterminous USA",Global Change Biology Bioenergy,,"",http://onlinelibrary.wiley.com/doi/10.1111/j.1757-1707.2011.01150.x/full,"",2012-09-05 19:38:37,2014-01-30 21:46:58.674914,10.1111/j.1757-1707.2011.01150.x,2
591,Farage,1991,The Sequence of Change within the Photosynthetic Apparatus of Wheat following Short-Term Exposure to Ozone,Plant Physiology,95,529–535,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1077564/?tool=pmcentrez&rendertype=abstract,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1077564/pdf/plntphys00815-0197.pdf,2012-06-29 21:24:27,2012-06-29 21:24:27,"",61
595,Powers,2012,Carbon stocks across a chronosequence of thinned and unmanaged red pine ( Pinus resinosa ) stands,Ecological Applications,22,1297–1307,http://www.esajournals.org/doi/abs/10.1890/11-0411.1,http://www.esajournals.org/doi/pdf/10.1890/11-0411.1,2012-07-02 17:44:36,2012-07-02 17:44:36,10.1890/11-0411.1,15
619,Wang,2013,Predicted yields of short-rotation hybrid poplar (Populus spp.) for the contiguous US,Ecological Applications (accepted with minor revisions),,"","","",2012-09-20 00:22:20,2016-08-03 16:57:34.844306,"",2
638,Jaiswal,2012,Unpublished Sugarcane Predictions from BioCro,"",,"","","",2012-09-28 20:11:57,2012-09-28 20:11:57,"",2
615,Le,2011,Implications for the hydrologic cycle under climate change due to the expansion of bioenergy crops in the Midwestern United States.,Proceedings of the National Academy of Sciences of the United States of America,108,15085–90,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3174653&tool=pmcentrez&rendertype=abstract,http://www.pnas.org/content/108/37/15085.full.pdf+html,2012-09-15 05:42:00,2012-09-15 05:42:00,10.1073/pnas.1107177108,15
620,Bernacchi,2007,Decreases in stomatal conductance of soybean under open-air elevation of [CO2] are closely coupled with decreases in ecosystem evapotranspiration,Plant Physiology,143,134–144,"","",2012-09-20 16:51:37,2012-09-20 16:51:37,"",45
656,LeBauer,2013,Facilitating feedbacks between field measurements and ecosystem models,Ecological Monographs,,"",http://dx.doi.org/10.1890/12-0137.1,http://www.esajournals.org/doi/pdf/10.1890/12-0137.1,2012-10-17 23:06:33,2012-10-17 23:06:33,10.1890/12-0137.1,2
640,Ding,2010,Evaluating eddy covariance method by large-scale weighing lysimeter in a maize field of northwest China,Agricultural Water Management,98,87–95,http://www.sciencedirect.com/science/article/pii/S0378377410002611#,http://ac.els-cdn.com/S0378377410002611/1-s2.0-S0378377410002611-main.pdf?_tid=680da62a-0b4d-11e2-b6cd-00000aacb35e&acdnat=1349043966_089a3da6ff466220b08b27b9b5a0a801,2012-09-30 22:23:23,2012-09-30 22:23:23,10.1016/j.agwat.2010.08.001,15
673,Lahde,1966,Studies on the respiration rate in the different parts of the root systems of pine and spruce seedilings and its variations during the growing season,"",,"","",https://docs.google.com/file/d/0By_PDCcY5g2JZmNpU0xjeDRkYmM/edit,2013-01-15 16:15:59,2013-01-15 16:15:59,"",2
686,Volk,2011,Yields of willow biomass crops across a range of sites in North America,Aspects of Applied Biology,112,"","",http://agroenergie.ca/pdf/Produits_%20services/VOLK_Yield_trials_North_America-AspApplBio.pdf,2013-05-10 19:16:14,2013-05-10 19:16:14,"",97
692,Arundale,2012,The higher productivity of the bioenergy feedstock Miscanthus x giganteus relative to Panicum virgatum is seen both into the long term and beyond Illinois,PhD Dissertation-University of Illinois,,"",http://hdl.handle.net/2142/34422,https://www.ideals.illinois.edu/bitstream/handle/2142/34422/Arundale_Rebecca.pdf?sequence=1,2013-06-19 17:33:58,2015-05-19 18:04:38.062023,"",109
691,Ercoli,1999,Effect of irrigation and nitrogen fertilization on biomass yield and effciency of energy use in crop production of Miscanthus,Field Crops Research,63,"",http://www.sciencedirect.com/science/article/pii/S0378429099000222,http://web1.sssup.it/pubblicazioni/ugov_files/102085_Field%20Crops%20Res%201999.pdf,2013-05-29 17:17:32,2013-05-29 17:17:32,"",97
711,Lock,1962,Sisal: twenty-five years' Sisal research,Book,,"","","",2013-09-12 17:23:02,2013-09-12 17:23:02,"",97
688,Proe,2002,"Effects of spacing, species and coppicing on leaf area, light interception and photosynthesis in short rotation forestry",Biomass and Bioenergy,23,315–326,http://www.sciencedirect.com/science/article/pii/S0961953402000600,"",2013-05-22 18:23:37,2013-05-22 18:23:57,"",97
719,Common Fund for Commodities,2005,Product and market development for Sisal and Henequen,"",,"",http://goo.gl/XMp6nk,http://goo.gl/XMp6nk,2013-10-08 15:38:50,2013-10-25 01:26:36,"",97
726,Whittaker,1969,"Structure, Production and Diversity of the Oak-Pine Forest at Brookhaven, New York",The Journal of Ecology,57,155,http://www.jstor.org/stable/2258214?origin=crossref,http://www.jstor.org/stable/pdfplus/2258214.pdf?acceptTC=true&acceptTC=true&jpdConfirm=true,2013-10-25 21:40:55,2013-10-25 21:40:55,10.2307/2258214,15
735,Wertin,2013,"Unpublished Willow, Poplar & Pine data","",,"","","",2013-11-13 19:12:13,2013-11-14 18:06:46,"",81
740,Wolz,2013,unpublished data,"",,"","","",2013-12-06 19:35:14,2013-12-06 19:35:14,"",2
716,Forrester,2006,Carbon allocation in a mixed-species plantation of Eucalyptus globulus and Acacia mearnsii,Forest Ecology and Management,233,275–284,http://linkinghub.elsevier.com/retrieve/pii/S0378112706003306,http://ac.els-cdn.com/S0378112706003306/1-s2.0-S0378112706003306-main.pdf?_tid=c3c0f4aa-2ed7-11e3-834d-00000aacb35e&acdnat=1381099178_297cfa5c9e0561f58345d7b2eb8e2684,2013-10-06 22:36:44,2013-10-06 22:36:44,10.1016/j.foreco.2006.05.018,15
717,Litton,2004,EFFECTS OF TREE DENSITY AND STAND AGE ON CARBON ALLOCATION PATTERNS IN POSTFIRE LODGEPOLE PINE,Ecological Applications,14,460–475,http://www.esajournals.org/doi/abs/10.1890/02-5291,http://www.esajournals.org/doi/pdf/10.1890/02-5291,2013-10-07 00:03:10,2013-10-07 00:03:10,10.1890/02-5291,15
659,Masters,2014,EBI Farm Field Data,"",,"","","",2012-10-30 18:44:32,2015-01-26 17:20:12.398349,"",5
741,Mowat,1965,The in vitro digestibility and protein content of leaf and stem portions of forages,Canadian Journal of Plant Science,45,321–331,http://pubs.aic.ca/doi/abs/10.4141/cjps65-065,"",2014-01-13 19:44:13,2014-01-13 19:44:13,10.4141/cjps65-065,122
159,Dohlman,2009,"Seasonal dynamics of productivity and photosynthesis of three biofuel feedstocks: field comparisons of Miscanthus X giganteus, Panicum virgatum, and Zea mays",DISSERTATION,,"",http://proquest.umi.com/pqdlink?Ver=1&Exp=09-21-2015&FMT=7&DID=1825398371&RQT=309&attempt=1&cfc=1,https://netfiles.uiuc.edu/dlebauer/BETYdb/dohlman2009sdp.pdf,,2014-01-30 19:45:16.126856,"",
58,Iglesias,1996,"Miscanthus sinensis plantations in Galicia, north-west Spain: results and experience over the last three years","Department of Chemical Engineering, Faculty of Chemisty, University of Santiago de Compostela",,"",(paper copy available in blue folder),(paper copy available in blue folder),,2015-03-12 16:01:06.445729,"",
616,Hickman,2010,A comparison of canopy evapotranspiration for maize and two perennial grasses identified as potential bioenergy crops,GCB Bioenergy,2,157–168,http://doi.wiley.com/10.1111/j.1757-1707.2010.01050.x,http://onlinelibrary.wiley.com/store/10.1111/j.1757-1707.2010.01050.x/asset/j.1757-1707.2010.01050.x.pdf?v=1&t=h74c1foj&s=b474d537e3220fad46761836a200c38b64b2ea3a&systemMessage=Wiley+Online+Library+will+be+disrupted+on+15+September+from+10%3A00-12%3A00+BS,2012-09-15 06:26:02,2014-01-24 21:25:49.494235,10.1111/j.1757-1707.2010.01050.x,15
573,Marler,1993,Papaya Ringspot Virus Influences Net Gas Exchange of Papaya Leaves,HortScience,28,322–324,"",http://hortsci.ashspublications.org/content/28/4/322.full.pdf+html,2012-06-28 18:31:25,2012-06-28 18:31:25,"",61
753,Holanda,2010,"Produtividade, Indices de crescimento e Eficiencia No Uso da Agua de Irrigacao em Cana-de-acucar",UNIVERSIDADE FEDERAL DE ALAGOAS UNIDADE ACADÊMICA CENTRO DE CIÊNCIAS AGRÁRIAS,,"",(https://drive.google.com/open?id=0B8E8pxf01Vj2YnBobFBNUHdNUFk),(https://drive.google.com/open?id=0B8E8pxf01Vj2YnBobFBNUHdNUFk),2014-04-10 19:37:33.564355,2016-05-06 20:48:00.949191,"",132
752,Oliveira,2010,Crescimento e acúmulo de matéria seca em variedades de cana-de-açúcar cultivadas sob irrigação plena,Rev. bras. eng. agríc. ambient.,14,"",https://dx.doi.org/10.1590/S1415-43662010000900007,http://www.scielo.br/pdf/rbeaa/v14n9/a07v14n9.pdf,2014-04-10 19:32:11.739371,2015-11-02 16:36:26.172264,10.1590/S1415-43662010000900007 ,132
756,Maule,2001,Produtividade agrícola de cultivares de cana-de-açúcar em diferentes solos e épocas de colheita,Scientia Agricola,58,"",http://dx.doi.org/10.1590/S0103-90162001000200012,http://www.scielo.br/pdf/sa/v58n2/4420.pdf,2014-04-10 19:58:27.278304,2015-11-02 16:48:17.971016,10.1590/S0103-90162001000200012,132
757,Dalri,2004,Avaliação da produtividade da cana-de-açúcar irrigada por gotejamento subsuperficial nos três primeiros ciclos,"Thesis, Universidade Estadual Paulista (UNESP)",,"",http://hdl.handle.net/11449/103430,http://repositorio.unesp.br/bitstream/handle/11449/103430/dalri_ab_dr_botfca.pdf,2014-04-10 20:03:13.924688,2015-11-02 16:49:57.161522,"",132
747,Mesinger,2004,NORTH AMERICAN REGIONAL REANALYSIS,Bulletin of the American Meteorological Society,,"",http://www.esrl.noaa.gov/psd/data/gridded/data.narr.html,http://www.emc.ncep.noaa.gov/mmb/rreanl/narr.bams.Aug19.pdf,2014-03-20 18:41:29.85361,2014-03-20 18:41:29.85361,"",4
754,Mamede,2001,"Avaliação de variedades e clones RB-série 86 de cana-de-açúcar, na região de Araraquara-SP","",,"",http://hdl.handle.net/11449/97004,"",2014-04-10 19:40:22.244442,2015-11-02 17:18:09.1919,"",132
759,"Mark E. Harmon, Ken Bible, Michael G. Ryan, David C. Shaw, H. Chen, Jeffrey Klopatek, and Xia Li",2004,"Production, Respiration, and Overall Carbon Balance in an Old-growth Pseudotsuga-Tsuga Forest Ecosystem",Ecosystems,7,498–512,http://link.springer.com/article/10.1007/s10021-004-0140-9,"",2014-05-19 19:49:46.810854,2014-05-19 19:49:46.810854,10.1007/s10021-004-0140-9,166
760,"David C. Shaw, Jerry F. Franklin, Ken Bible, Jeffrey Klopatek, Elizabeth Freeman, Sarah Greene, and Geoffrey G. Parker",2004,Ecological Setting of the Wind River Old-growth Forest,Ecosystems,7,427–439,http://link.springer.com/article/10.1007/s10021-004-0135-6,"",2014-05-19 22:08:02.982811,2014-05-19 22:08:02.982811,10.1007/s10021-004-0135-6,166
750,Suguitani,2006,Entendendo o crescimento e produção da cana de açúcar: avaliação do modelo Mosicas,"",,"","",http://www.teses.usp.br/teses/disponiveis/11/11136/tde-19092006-170424/publico/CarlosSuguitani.pdf,2014-04-10 19:26:50.612341,2014-05-23 17:25:16.73409,"",132
257,Bassirirad,1997,Changes in root NH^4+ and NO^3- absorption rates of loblolly and ponderosa pine in response to CO2 enrichment.,Plant and Soil,190,1–9,http://www.springerlink.com/content/pn80n8268j05vt81/,http://www.springerlink.com/content/pn80n8268j05vt81/fulltext.pdf,2010-10-06 16:43:12,2014-01-30 21:30:34.022634,10.1111/j.1469-8137.1996.tb01909.x,
743,Zhan,2013,Influence of plant root morphology and tissue composition on phenanthrene uptake: Stepwise multiple linear regression analysis,Environmental Pollution,179,294–390,http://www.sciencedirect.com/science/article/pii/S0269749113002340,"",2014-02-06 10:28:10.667952,2014-02-06 10:28:10.667952,10.1016/j.envpol.2013.04.033,122
761,Laredo,2003,"Sugarbag: a database system for sugarcane crop growth, climate, soils, and management data","",,"",http://trove.nla.gov.au/version/41205489,"",2014-05-27 15:54:58.778329,2014-05-27 15:54:58.778329,"",2
767,Kawamitsu,1999,Effects of nitrogen supply on growth characteristics and leaf photosynthesis in sugarcane,"",46,"","","",2014-06-06 16:02:59.648504,2016-05-25 19:31:43.117184,"",97
336,White,2000,Parameterization and Sensitivity Analysis of the BIOME–BGC Terrestrial Ecosystem Model: Net Primary Production Controls,Earth Interactions,4,1,http://journals.ametsoc.org/doi/abs/10.1175/1087-3562(2000)004%3C0003:PASAOT%3E2.0.CO;2,"",2011-03-04 04:25:31,2014-06-16 22:10:37.002736,10.1175/1087-3562(2000)004<0003:PASAOT>2.0.CO;2,
738,Pisek,2013,Is the spherical leaf inclination angle distribution a valid assumption for temperate and boreal broadleaf tree species?,Agricultural and Forest Meteorology,169,186–194,http://www.sciencedirect.com/science/article/pii/S0168192312003036,http://www.sciencedirect.com/science/article/pii/S0168192312003036/pdfft?md5=41d010b89da25af51948dbef12d8e370&pid=1-s2.0-S0168192312003036-main.pdf,2013-11-20 21:56:59,2014-06-16 22:12:19.851296,10.1016/j.agrformet.2012.10.011,113
763,Ludlow,1991,Interaction between nitrogen and water supply on the photosynthetic rate of sugar cane leaves,Proceedings of Australian Society of Sugar Cane Technologists,,"","",http://www.assct.com.au/media/pdfs/1991_pa_ag11.pdf,2014-06-02 18:35:51.904422,2014-07-03 20:26:57.821474,"",97
300,Hobbie,1996,Temperature and plant species control over litter decomposition in Alaskan tundra,Ecological Monographs,66,503–522,http://www.esajournals.org/doi/abs/10.2307/2963492,"",2010-12-23 05:17:19,2010-12-23 05:17:19,10.2307/2963492,
368,Muchow,1994,Radiation Interception and Biomass n a Sugarcane Crop Grown Accumulation i under Irrigated Tropical Conditions,Australian Journal of Agricultural Research,45,37–49,http://www.publish.csiro.au/paper/AR9940037.htm,http://www.publish.csiro.au/?act=view_file&file_id=AR9940037.pdf,2011-05-03 16:40:16,2014-05-27 19:15:00.396244,10.1071/AR9940037,
766,Moretti,2013,"Antigenotoxic effect, composition and antioxidant activity of Dendrobium speciosum",Food Chemistry,140,660–665,"","",2014-06-06 14:03:31.825555,2014-06-06 14:03:31.825555,10.1016/j.foodchem.2012.10.022,122
63,Dowell,2009,Biomass production physiology and soil carbon dynamics in short-rotation-grown Populus deltoides and P. deltoides x P. nigra hybrids,Forest Ecology and Management,257,134–142,http://dx.doi.org/10.1016/j.foreco.2008.08.023,http://ac.els-cdn.com/S0378112708006567/1-s2.0-S0378112708006567-main.pdf?_tid=9e236634-fe24-11e3-8c4a-00000aacb362&acdnat=1403892077_33a48678647ed8486fabde54cb42c931,,2015-06-10 21:44:14.089715,10.1016/j.foreco.2008.08.023,
774,Jorgensen,1996,Miscanthus yields in Denmark,"Biomass and energy for the environment; proceedings from the 9th European Bioenergy Conference, Copenhagen, Denmark",1,48,"","",2014-09-04 18:12:01.388846,2014-09-04 18:12:01.388846,"",97
777,LeBauer,2014,Salix Priors from BETYdb,"",,"",https://github.com/ebimodeling/willow_da/blob/master/vignettes/compute_willow_priors.Rmd,"",2014-09-25 20:31:42.386548,2014-09-25 20:31:42.386548,"",2
183,Litton,2007,Carbon allocation in forest ecosystems,Global Change Biology,,"",http://dx.doi.org/10.1111/j.1365-2486.2007.01420.x,http://www3.interscience.wiley.com/cgi-bin/fulltext/120825854/PDFSTART,,2015-01-26 16:50:33.25412,10.1111/j.1365-2486.2007.01420.x,
71,Fang,1999,Growth dynamics and biomass production in short-rotation poplar plantations: 6-year results for three clones at four spacings,Biomass and Bioenergy,17,415–425,http://dx.doi.org/10.1016/S0961-9534(99)00060-4,http://www.sciencedirect.com/science?_ob=MImg&_imagekey=B6V22-3XP7G01-5-F&_cdi=5690&_user=571676&_orig=browse&_coverDate=11%2F30%2F1999&_sk=999829994&view=c&wchp=dGLbVzW-zSkzS&md5=27d7d279a7d97b400c6272ddb2ed5c40&ie=/sdarticle.pdf,,2015-06-10 21:44:14.089715,10.1016/S0961-9534(99)00060-4,
72,Fang,2007,Biomass production and carbon sequestration potential in poplar plantations with different management patterns,Journal of Environmental Management,85,672–679,http://dx.doi.org/10.1016/j.jenvman.2006.09.014,http://www.sciencedirect.com/science?_ob=MImg&_imagekey=B6WJ7-4MBT2B5-4-M&_cdi=6871&_user=571676&_orig=browse&_coverDate=11%2F30%2F2007&_sk=999149996&view=c&wchp=dGLbVzz-zSkzk&md5=0951b58190960aec8d5243ff446a150e&ie=/sdarticle.pdf,,2015-06-10 21:44:14.089715,10.1016/j.jenvman.2006.09.014,
75,Deraedt,1998,Clonal variability in biomass production and conversion efficiency of poplar during the establishment year of a short rotation coppice plantation,Biomass and Bioenergy,15,391–398,http://dx.doi.org/10.1016/S0961-9534(98)00045-2,http://www.sciencedirect.com/science?_ob=MImg&_imagekey=B6V22-3V45PBB-F-1&_cdi=5690&_user=571676&_orig=browse&_coverDate=12%2F31%2F1998&_sk=999849995&view=c&wchp=dGLzVtz-zSkzk&md5=a347338a221aaa593d2a1edbf82c2de1&ie=/sdarticle.pdf,,2015-06-10 21:44:14.089715,10.1016/S0961-9534(98)00045-2,
773,Zhao,2011,Orange rust effects on leaf photosynthesis and related characters of sugarcane,Plant Disease,95,640–647,"",http://apsjournals.apsnet.org/doi/pdf/10.1094/PDIS-10-10-0762,2014-06-25 15:20:13.418562,2014-06-25 15:20:13.418562,"",97
82,DeBell,1997,Productivity of Populus in monoclonal and polyclonal blocks at three spacings,Canadian Journal of Forest Research,27,978–985,"",http://article.pubs.nrc-cnrc.gc.ca/RPAS/rpv?hm=HInit&journal=cjfr&volume=27&afpf=x97-059.pdf,,,10.1139/x97-059,
782,Xiaohui Feng,2015,Luquillo census field data,"",,"","","",2015-02-04 16:36:38.275576,2015-02-04 16:36:38.275576,"",5
11,Casler,2004,Latitudinal adaptation of switchgrass populations,Crop Science,44,293–303,http://crop.scijournals.org/cgi/content/abstract/44/1/293,http://crop.scijournals.org/cgi/reprint/44/1/293.pdf,,,"",
